siteID,collectDate,taxonID,scientificName,fishTotalLength,fishWeight,fishLifeStage
PRLA,2023-05-01,PIMPRO,Pimephales promelas,48,1.3,adult
PRLA,2023-05-01,PIMPRO,Pimephales promelas,54,3.6,adult
PRLA,2023-05-01,PIMPRO,Pimephales promelas,45,1.9,adult
PRLA,2023-05-01,PIMPRO,Pimephales promelas,57,2.5,adult
PRLA,2023-05-01,PIMPRO,Pimephales promelas,72,4.2,adult
PRLA,2023-05-01,PIMPRO,Pimephales promelas,54,2.3,adult
PRLA,2023-05-01,PIMPRO,Pimephales promelas,54,2,adult
PRLA,2023-05-01,PIMPRO,Pimephales promelas,52,1.7,adult
PRLA,2023-05-01,PIMPRO,Pimephales promelas,51,2,adult
PRLA,2023-05-01,PIMPRO,Pimephales promelas,53,2.3,adult
PRLA,2023-05-01,PIMPRO,Pimephales promelas,57,2.7,adult
PRLA,2023-05-01,PIMPRO,Pimephales promelas,57,2.3,adult
PRLA,2023-05-01,PIMPRO,Pimephales promelas,51,2.2,adult
PRLA,2023-05-01,PIMPRO,Pimephales promelas,52,1.9,adult
PRLA,2023-05-01,PIMPRO,Pimephales promelas,60,2.8,adult
PRLA,2023-05-01,PIMPRO,Pimephales promelas,56,2.3,adult
PRLA,2023-05-01,PIMPRO,Pimephales promelas,57,2,adult
PRLA,2023-05-01,PIMPRO,Pimephales promelas,48,1.7,adult
PRLA,2023-05-01,PIMPRO,Pimephales promelas,56,3,adult
PRLA,2023-05-01,PIMPRO,Pimephales promelas,50,2,adult
PRLA,2023-05-01,PIMPRO,Pimephales promelas,49,1.5,adult
PRLA,2023-05-01,PIMPRO,Pimephales promelas,53,1.5,adult
PRLA,2023-05-01,PIMPRO,Pimephales promelas,51,1.4,adult
PRLA,2023-05-01,PIMPRO,Pimephales promelas,51,2,adult
PRLA,2023-05-01,PIMPRO,Pimephales promelas,55,2.3,adult
PRLA,2023-05-01,PIMPRO,Pimephales promelas,55,2.4,adult
PRLA,2023-06-01,PIMPRO,Pimephales promelas,51,1.5,adult
PRLA,2023-06-01,PIMPRO,Pimephales promelas,47,1.6,adult
PRLA,2023-06-01,PIMPRO,Pimephales promelas,46,2.3,adult
PRLA,2023-06-01,PIMPRO,Pimephales promelas,53,2.4,adult
PRLA,2023-06-01,PIMPRO,Pimephales promelas,49,1.5,adult
PRLA,2023-06-01,PIMPRO,Pimephales promelas,48,1.6,adult
PRLA,2023-06-01,PIMPRO,Pimephales promelas,51,1.8,adult
PRLA,2023-06-01,PIMPRO,Pimephales promelas,50,1.7,adult
PRLA,2023-06-01,PIMPRO,Pimephales promelas,54,2.4,adult
PRLA,2023-06-01,PIMPRO,Pimephales promelas,46,1,adult
PRLA,2023-06-01,PIMPRO,Pimephales promelas,48,2.2,adult
PRLA,2023-06-01,PIMPRO,Pimephales promelas,52,2.1,adult
PRLA,2023-06-01,PIMPRO,Pimephales promelas,50,2.4,adult
PRLA,2023-06-01,PIMPRO,Pimephales promelas,52,1.9,adult
PRLA,2023-06-01,PIMPRO,Pimephales promelas,57,2.3,adult
PRLA,2023-06-01,PIMPRO,Pimephales promelas,51,1.8,adult
PRLA,2023-06-01,PIMPRO,Pimephales promelas,49,1.7,adult
PRLA,2023-06-01,PIMPRO,Pimephales promelas,60,2.5,adult
PRLA,2023-06-01,PIMPRO,Pimephales promelas,52,2,adult
PRLA,2023-06-01,PIMPRO,Pimephales promelas,49,2.6,adult
PRLA,2023-06-01,PIMPRO,Pimephales promelas,52,2.4,adult
PRLA,2023-06-01,PIMPRO,Pimephales promelas,51,1.2,adult
PRLA,2023-06-01,PIMPRO,Pimephales promelas,51,2.1,adult
PRLA,2023-06-01,PIMPRO,Pimephales promelas,54,1.7,adult
PRLA,2023-06-01,PIMPRO,Pimephales promelas,49,2.2,adult
PRLA,2023-06-01,PIMPRO,Pimephales promelas,46,1.4,adult
PRLA,2023-06-01,PIMPRO,Pimephales promelas,52,1.7,adult
PRLA,2023-06-01,PIMPRO,Pimephales promelas,55,2.2,adult
PRLA,2023-06-01,PIMPRO,Pimephales promelas,68,3.3,adult
PRLA,2023-06-01,PIMPRO,Pimephales promelas,47,1.5,adult
PRLA,2023-06-01,PIMPRO,Pimephales promelas,51,1.9,adult
PRLA,2023-06-01,PIMPRO,Pimephales promelas,51,1.8,adult
PRLA,2023-06-01,PIMPRO,Pimephales promelas,48,1.2,adult
PRLA,2023-06-01,PIMPRO,Pimephales promelas,47,1.6,adult
PRLA,2023-06-01,PIMPRO,Pimephales promelas,46,0.9,adult
PRLA,2023-06-01,PIMPRO,Pimephales promelas,52,2,adult
PRLA,2023-06-01,PIMPRO,Pimephales promelas,57,2.4,adult
PRLA,2023-06-01,PIMPRO,Pimephales promelas,48,2.1,adult
PRLA,2023-06-01,PIMPRO,Pimephales promelas,47,1.4,adult
PRLA,2023-06-01,PIMPRO,Pimephales promelas,51,1.8,adult
PRLA,2023-06-01,PIMPRO,Pimephales promelas,55,1.7,adult
PRLA,2023-06-01,PIMPRO,Pimephales promelas,53,1.6,adult
PRLA,2023-06-01,PIMPRO,Pimephales promelas,48,1.2,adult
PRLA,2023-06-01,PIMPRO,Pimephales promelas,52,1.7,adult
PRLA,2023-06-01,PIMPRO,Pimephales promelas,47,1.2,adult
PRLA,2023-06-01,PIMPRO,Pimephales promelas,51,1.6,adult
PRLA,2023-06-01,PIMPRO,Pimephales promelas,45,1,adult
PRLA,2023-06-01,PIMPRO,Pimephales promelas,54,1.8,adult
PRLA,2023-06-01,PIMPRO,Pimephales promelas,49,1.5,adult
PRLA,2023-06-01,PIMPRO,Pimephales promelas,51,1.5,adult
PRLA,2023-06-01,PIMPRO,Pimephales promelas,49,1.8,adult
PRLA,2023-06-01,PIMPRO,Pimephales promelas,48,1.4,adult
PRLA,2023-06-01,PIMPRO,Pimephales promelas,51,1.4,adult
PRLA,2023-06-01,PIMPRO,Pimephales promelas,45,1.1,adult
PRLA,2023-06-01,PIMPRO,Pimephales promelas,49,2,adult
PRLA,2023-06-01,PIMPRO,Pimephales promelas,47,1.8,adult
PRLA,2023-06-01,PIMPRO,Pimephales promelas,49,1.5,adult
PRLA,2023-06-01,PIMPRO,Pimephales promelas,58,2.8,adult
PRLA,2023-06-01,PIMPRO,Pimephales promelas,68,3.5,adult
PRLA,2023-06-01,PIMPRO,Pimephales promelas,55,2.2,adult
PRLA,2023-06-01,PIMPRO,Pimephales promelas,64,3.4,adult
PRLA,2023-06-01,PIMPRO,Pimephales promelas,52,1.7,adult
PRLA,2023-06-01,PIMPRO,Pimephales promelas,58,2.4,adult
PRLA,2023-06-01,PIMPRO,Pimephales promelas,61,2.5,adult
PRLA,2023-06-01,PIMPRO,Pimephales promelas,54,2,adult
PRLA,2023-06-01,PIMPRO,Pimephales promelas,51,1.8,adult
PRLA,2023-06-01,PIMPRO,Pimephales promelas,51,1.7,adult
PRLA,2023-06-01,PIMPRO,Pimephales promelas,49,1.4,adult
PRLA,2023-06-01,PIMPRO,Pimephales promelas,51,2.2,adult
PRLA,2023-06-01,PIMPRO,Pimephales promelas,54,2.2,adult
PRLA,2023-06-01,PIMPRO,Pimephales promelas,50,1.7,adult
PRLA,2023-06-01,PIMPRO,Pimephales promelas,54,1.8,adult
PRLA,2023-06-01,PIMPRO,Pimephales promelas,60,2.3,adult
PRLA,2023-06-01,PIMPRO,Pimephales promelas,48,1.3,adult
PRLA,2023-06-01,PIMPRO,Pimephales promelas,58,2.2,adult
PRLA,2023-06-01,PIMPRO,Pimephales promelas,59,2.5,adult
PRLA,2023-06-01,PIMPRO,Pimephales promelas,55,2.4,adult
PRLA,2023-06-01,PIMPRO,Pimephales promelas,54,2.1,adult
PRLA,2023-06-01,PIMPRO,Pimephales promelas,49,1.6,adult
PRLA,2023-06-01,PIMPRO,Pimephales promelas,59,2.2,adult
PRLA,2023-06-01,PIMPRO,Pimephales promelas,51,1.4,adult
PRLA,2023-06-01,PIMPRO,Pimephales promelas,54,2.1,adult
PRLA,2023-06-01,PIMPRO,Pimephales promelas,47,1.4,adult
PRLA,2023-06-01,PIMPRO,Pimephales promelas,58,2.5,adult
PRLA,2023-06-01,PIMPRO,Pimephales promelas,51,1.9,adult
PRLA,2023-06-01,PIMPRO,Pimephales promelas,58,2.3,adult
PRLA,2023-06-01,PIMPRO,Pimephales promelas,51,1.6,adult
PRLA,2023-06-01,PIMPRO,Pimephales promelas,56,2.1,adult
PRLA,2023-06-01,PIMPRO,Pimephales promelas,50,1.5,adult
PRLA,2023-06-01,PIMPRO,Pimephales promelas,52,1.9,adult
PRLA,2023-06-01,PIMPRO,Pimephales promelas,57,2.4,adult
PRLA,2023-06-01,PIMPRO,Pimephales promelas,53,1.9,adult
PRLA,2023-06-01,PIMPRO,Pimephales promelas,61,2.6,adult
PRLA,2023-06-01,PIMPRO,Pimephales promelas,58,2.2,adult
PRLA,2023-06-01,PIMPRO,Pimephales promelas,60,2.5,adult
PRLA,2023-06-01,PIMPRO,Pimephales promelas,64,2.6,adult
PRLA,2023-06-01,PIMPRO,Pimephales promelas,47,1.3,adult
PRLA,2023-06-01,PIMPRO,Pimephales promelas,53,1.9,adult
PRLA,2023-06-01,PIMPRO,Pimephales promelas,46,1.1,adult
PRLA,2023-06-01,PIMPRO,Pimephales promelas,58,2.1,adult
PRLA,2023-06-01,PIMPRO,Pimephales promelas,54,1.6,adult
PRLA,2023-06-01,PIMPRO,Pimephales promelas,53,1.6,adult
PRLA,2023-06-01,PIMPRO,Pimephales promelas,67,3.5,adult
PRLA,2023-06-01,PIMPRO,Pimephales promelas,50,1.5,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,70,3.4,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,65,2.5,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,75,4.5,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,67,3.3,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,60,1.8,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,60,2.4,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,60,2.1,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,67,2.6,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,77,4.3,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,66,2.5,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,56,1.8,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,55,1.9,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,64,3,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,68,2.8,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,77,4,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,73,3.8,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,68,2.9,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,61,2.6,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,70,3.7,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,57,1.8,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,60,1.8,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,54,1.9,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,65,2.8,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,75,4.5,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,69,2.9,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,76,5,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,62,2.7,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,69,3.3,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,60,3,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,73,3.5,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,68,2.8,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,70,3.4,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,75,4,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,70,3.2,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,70,3.2,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,70,3.4,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,56,1.5,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,73,3.3,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,73,3.5,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,60,2.1,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,77,4.6,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,79,4.2,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,76,4.6,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,68,2.8,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,61,2.7,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,63,1.7,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,77,4.8,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,71,5.1,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,72,3.5,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,57,2,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,80,4.7,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,74,4.1,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,64,2.7,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,51,1.2,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,50,1.5,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,60,2,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,30,0.9,juvenile
PRLA,2023-09-01,PIMPRO,Pimephales promelas,21,0.3,young of year
PRLA,2023-09-01,PIMPRO,Pimephales promelas,65,2.8,gravid female
PRLA,2023-09-01,PIMPRO,Pimephales promelas,69,3,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,59,2.3,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,59,1.4,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,20,0.3,young of year
PRLA,2023-09-01,PIMPRO,Pimephales promelas,48,1,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,21,0.3,young of year
PRLA,2023-09-01,PIMPRO,Pimephales promelas,55,2.4,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,70,4.3,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,53,1.4,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,65,2.6,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,73,4.9,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,74,3.8,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,55,2,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,58,1.5,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,65,2.6,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,74,3.6,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,62,2.5,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,78,4.7,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,78,4.3,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,25,0.3,young of year
PRLA,2023-09-01,PIMPRO,Pimephales promelas,60,2.3,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,61,2.6,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,70,2.9,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,67,2.6,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,25,0.3,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,71,3.4,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,67,2.8,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,58,2.1,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,70,3.4,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,70,2.8,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,71,3.4,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,75,3.5,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,74,3.8,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,64,2.5,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,63,2.8,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,67,3,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,67,3.3,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,70,3.9,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,62,2.3,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,64,2.6,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,61,2.1,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,54,1.8,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,60,1.9,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,63,2.2,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,75,3.9,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,73,3.5,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,59,1.9,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,76,3.8,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,64,2.6,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,69,3.4,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,65,5.2,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,63,2.9,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,71,3.4,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,64,2.4,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,60,2.1,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,65,2.6,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,64,2.8,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,59,2,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,78,4.3,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,54,1.5,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,63,2.2,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,72,3.6,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,71,3.8,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,70,3.2,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,59,2,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,70,3.6,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,65,2.6,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,60,2.1,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,72,4,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,82,4.9,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,70,3.7,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,73,4,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,76,4.6,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,70,2.8,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,63,2.4,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,60,2,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,73,4.1,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,67,2.5,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,70,3.5,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,72,3.6,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,73,3,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,75,4.4,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,68,3.2,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,74,3.6,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,70,3.2,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,73,4,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,74,4.3,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,60,1.9,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,68,3.2,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,70,3.2,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,62,2.2,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,68,2.9,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,67,3,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,65,2.7,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,84,5.7,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,66,3,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,65,2.7,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,57,1.7,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,64,2.9,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,67,3.5,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,75,3.8,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,61,2.7,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,70,3.3,adult
PRLA,2023-09-01,PIMPRO,Pimephales promelas,71,3.4,adult
TOOK,2017-07-01,SALNAM,Salvelinus namaycush,432,652.4,adult
TOOK,2017-07-01,LOTLOT,Lota lota,280,126.2,adult
TOOK,2017-07-01,THYARC,Thymallus arcticus,17,46.8,adult
TOOK,2017-07-01,COTCOG,Cottus cognatus,47,0.3,adult
TOOK,2017-07-01,COTCOG,Cottus cognatus,36,0.3,juvenile
TOOK,2017-07-01,COTCOG,Cottus cognatus,50,0.3,adult
TOOK,2017-07-01,COTCOG,Cottus cognatus,51,0.3,adult
TOOK,2017-07-01,COTCOG,Cottus cognatus,71,0.3,adult
TOOK,2017-07-01,COTCOG,Cottus cognatus,55,0.3,adult
TOOK,2017-07-01,PROCYL,Prosopium cylindraceum,354,377.5,adult
TOOK,2017-07-01,THYARC,Thymallus arcticus,240,29.3,adult
TOOK,2017-07-01,PROCYL,Prosopium cylindraceum,329,252.6,adult
TOOK,2017-07-01,COTCOG,Cottus cognatus,41,0.3,adult
TOOK,2017-07-01,COTCOG,Cottus cognatus,51,0.3,adult
TOOK,2017-07-01,COTCOG,Cottus cognatus,72,0.3,adult
TOOK,2017-07-01,COTCOG,Cottus cognatus,52,0.3,adult
TOOK,2017-07-01,COTCOG,Cottus cognatus,52,0.3,adult
TOOK,2017-07-01,COTCOG,Cottus cognatus,37,0.3,adult
TOOK,2017-07-01,COTCOG,Cottus cognatus,63,0.3,adult
TOOK,2017-07-01,COTCOG,Cottus cognatus,51,0.3,adult
TOOK,2017-07-01,PROCYL,Prosopium cylindraceum,259,137.2,adult
TOOK,2017-07-01,COTCOG,Cottus cognatus,5,0.3,adult
TOOK,2017-07-01,THYARC,Thymallus arcticus,354,433.4,adult
TOOK,2017-07-01,PROCYL,Prosopium cylindraceum,235,90.3,adult
TOOK,2017-07-01,LOTLOT,Lota lota,11,7.3,juvenile
TOOK,2017-07-01,PROCYL,Prosopium cylindraceum,438,619.9,adult
TOOK,2017-07-01,COTCOG,Cottus cognatus,46,0.3,adult
TOOK,2017-07-01,LOTLOT,Lota lota,333,175,adult
TOOK,2017-07-01,LOTLOT,Lota lota,236,78.2,adult
TOOK,2017-09-01,LOTLOT,Lota lota,332,230,adult
TOOK,2017-09-01,THYARC,Thymallus arcticus,154,28,young of year
TOOK,2017-09-01,THYARC,Thymallus arcticus,82,4.8,young of year
TOOK,2017-09-01,THYARC,Thymallus arcticus,101,7,young of year
TOOK,2017-09-01,THYARC,Thymallus arcticus,114,10,young of year
TOOK,2017-09-01,THYARC,Thymallus arcticus,84,4.4,young of year
TOOK,2017-09-01,THYARC,Thymallus arcticus,146,24.5,young of year
TOOK,2017-09-01,THYARC,Thymallus arcticus,84,5.4,young of year
TOOK,2017-09-01,THYARC,Thymallus arcticus,86,5.4,young of year
TOOK,2017-09-01,THYARC,Thymallus arcticus,91,7.7,young of year
TOOK,2017-09-01,LOTLOT,Lota lota,78,4.2,young of year
TOOK,2017-09-01,THYARC,Thymallus arcticus,90,5.5,young of year
TOOK,2017-09-01,THYARC,Thymallus arcticus,93,6.7,young of year
TOOK,2017-09-01,THYARC,Thymallus arcticus,86,4.4,young of year
TOOK,2017-09-01,THYARC,Thymallus arcticus,79,3.6,young of year
TOOK,2017-09-01,THYARC,Thymallus arcticus,149,25.2,young of year
TOOK,2017-09-01,THYARC,Thymallus arcticus,131,18.1,young of year
TOOK,2017-09-01,THYARC,Thymallus arcticus,88,6.2,young of year
TOOK,2017-09-01,THYARC,Thymallus arcticus,97,6.6,young of year
TOOK,2017-09-01,THYARC,Thymallus arcticus,134,16.6,young of year
TOOK,2017-09-01,THYARC,Thymallus arcticus,130,14.5,young of year
TOOK,2017-09-01,THYARC,Thymallus arcticus,153,27.7,young of year
TOOK,2017-09-01,THYARC,Thymallus arcticus,144,22.8,young of year
TOOK,2017-09-01,THYARC,Thymallus arcticus,76,3.1,young of year
TOOK,2017-09-01,THYARC,Thymallus arcticus,91,5.3,young of year
TOOK,2017-09-01,THYARC,Thymallus arcticus,147,32.1,young of year
TOOK,2017-09-01,THYARC,Thymallus arcticus,123,15.2,young of year
TOOK,2017-09-01,THYARC,Thymallus arcticus,97,8,young of year
TOOK,2017-09-01,THYARC,Thymallus arcticus,162,28.5,young of year
TOOK,2017-09-01,THYARC,Thymallus arcticus,83,4.3,young of year
TOOK,2017-09-01,THYARC,Thymallus arcticus,81,5.6,young of year
TOOK,2017-09-01,THYARC,Thymallus arcticus,86,5.4,young of year
TOOK,2017-09-01,THYARC,Thymallus arcticus,142,18.5,young of year
TOOK,2017-09-01,THYARC,Thymallus arcticus,124,14.5,young of year
TOOK,2017-09-01,THYARC,Thymallus arcticus,89,5.9,young of year
TOOK,2017-09-01,THYARC,Thymallus arcticus,143,27.3,young of year
TOOK,2017-09-01,THYARC,Thymallus arcticus,86,4.5,young of year
TOOK,2017-09-01,THYARC,Thymallus arcticus,129,14.8,young of year
TOOK,2017-09-01,THYARC,Thymallus arcticus,129,15.4,young of year
TOOK,2017-09-01,THYARC,Thymallus arcticus,71,3.1,young of year
TOOK,2017-09-01,PROCYL,Prosopium cylindraceum,391,510,adult
TOOK,2017-09-01,PROCYL,Prosopium cylindraceum,340,340,adult
TOOK,2017-09-01,COTCOG,Cottus cognatus,61,1.6,young of year
TOOK,2017-09-01,COTCOG,Cottus cognatus,84,5.6,adult
TOOK,2017-09-01,COTCOG,Cottus cognatus,73,3.2,adult
TOOK,2017-09-01,THYARC,Thymallus arcticus,73,2.8,adult
TOOK,2017-09-01,COTCOG,Cottus cognatus,52,1.2,adult
TOOK,2017-09-01,COTCOG,Cottus cognatus,51,1.3,adult
TOOK,2017-09-01,THYARC,Thymallus arcticus,90,5,young of year
TOOK,2017-09-01,THYARC,Thymallus arcticus,59,1.5,young of year
TOOK,2017-09-01,THYARC,Thymallus arcticus,71,2.6,young of year
TOOK,2017-09-01,THYARC,Thymallus arcticus,180,45.3,juvenile
TOOK,2017-09-01,THYARC,Thymallus arcticus,72,2.6,young of year
TOOK,2017-09-01,THYARC,Thymallus arcticus,72,2.7,young of year
TOOK,2017-09-01,THYARC,Thymallus arcticus,84,3.9,young of year
TOOK,2017-09-01,THYARC,Thymallus arcticus,77,3.5,young of year
TOOK,2017-09-01,THYARC,Thymallus arcticus,147,21.6,young of year
