uid,domainID,siteID,namedLocation,passStartTime,passEndTime,passNumber,reachID,eventID,waterTemp,dissolvedOxygen,specificConductance,samplerType,habitatType,subdominantHabitatType,initialFrequency,initialDutyCycle,initialVoltage,finalFrequency,finalDutyCycle,finalVoltage,efTime,settingsChanged,initialFrequency2,initialDutyCycle2,initialVoltage2,finalFrequency2,finalDutyCycle2,finalVoltage2,efTime2,settingsChanged2,netIntegrity,netSetTime,netEndTime,netDeploymentTime,netLength,netDepth,targetTaxaPresent,remarks,publicationDate,release
786e0451-b291-43a3-9a0b-8c505c711c53,D18,TOOK,TOOK.AOS.riparian.point.05,2018-07-13T19:32:00Z,2018-07-13T19:35:00Z,4,TOOK.20180713.05,TOOK.20180713.05.4.fyke,NA,NA,NA,mini-fyke net,littoral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,2018-07-13T03:50:00Z,2018-07-13T19:33:00Z,15.72,7.2,NA,N,NA,20231228T190451Z,RELEASE-2024
98998df7-d9b3-45c1-8670-beda3d37a0ae,D18,TOOK,TOOK.AOS.riparian.point.07,2018-07-13T21:30:00Z,2018-07-13T23:05:00Z,1,TOOK.20180713.07,TOOK.20180713.07.1.gill,11.6,10.8,67.6,gill net,pelagic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,2018-07-13T21:50:00Z,2018-07-13T22:51:00Z,1.02,NA,5.1,Y,NA,20231228T190451Z,RELEASE-2024
a072c5c9-1c7a-4c52-894b-bebbd658eaf5,D18,TOOK,TOOK.AOS.riparian.point.05,2018-07-13T23:23:00Z,2018-07-14T00:08:00Z,5,TOOK.20180713.05,TOOK.20180713.05.5.gill,11.5,11,90.6,gill net,pelagic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,2018-07-13T23:32:00Z,2018-07-14T00:07:00Z,0.58,NA,13.8,N,NA,20231228T190451Z,RELEASE-2024
ef0d47c0-cffb-4634-a405-67fdc2bff249,D18,TOOK,TOOK.AOS.riparian.point.07,2018-07-14T08:00:00Z,2018-07-14T08:12:00Z,1,TOOK.20180713.07,TOOK.20180714.07.1.e-fisher,15.4,7.7,91.5,electrofisher,littoral,NA,30,30,250,30,30,250,375,0,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,NA,NA,NA,NA,NA,Y,NA,20231228T190451Z,RELEASE-2024
e77717ba-a555-4b5c-8d72-2dea8e389d7e,D18,TOOK,TOOK.AOS.riparian.point.07,2018-07-14T08:42:00Z,2018-07-14T08:57:00Z,2,TOOK.20180713.07,TOOK.20180714.07.2.e-fisher,15,7,91,electrofisher,littoral,NA,30,30,250,30,30,250,361,0,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,NA,NA,NA,NA,NA,Y,NA,20231228T190451Z,RELEASE-2024
b40a83cd-46a1-43a0-a42d-8497e5f59c2a,D18,TOOK,TOOK.AOS.riparian.point.07,2018-07-14T09:29:00Z,2018-07-14T09:34:00Z,3,TOOK.20180713.07,TOOK.20180714.07.3.e-fisher,15,7,91,electrofisher,littoral,NA,30,30,250,30,30,250,291,0,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,NA,NA,NA,NA,NA,Y,NA,20231228T190451Z,RELEASE-2024
cad03391-75b1-4a06-b219-c2542472d90f,D18,TOOK,TOOK.AOS.riparian.point.05,2018-07-14T10:07:00Z,2018-07-14T10:17:00Z,1,TOOK.20180713.05,TOOK.20180714.05.1.e-fisher,14,9.2,91.4,electrofisher,littoral,NA,30,30,250,30,30,250,411,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,20231228T190451Z,RELEASE-2024
3765faec-fff9-4672-bf33-ca1960b87b41,D18,TOOK,TOOK.AOS.riparian.point.04,2018-07-14T10:40:00Z,2018-07-16T00:51:00Z,4,TOOK.20180714.04,TOOK.20180714.04.4.fyke,13,9.5,92.1,mini-fyke net,littoral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,2018-07-14T10:41:00Z,2018-07-15T00:42:00Z,14.02,6.1,NA,Y,NA,20231228T190451Z,RELEASE-2024
b614e173-e176-4970-8a76-20099b5f9ea3,D18,TOOK,TOOK.AOS.riparian.point.03,2018-07-14T10:50:00Z,2018-07-16T01:20:00Z,1,TOOK.20180714.03,TOOK.20180714.03.1.fyke,11.4,9.5,95.4,mini-fyke net,littoral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,2018-07-14T10:51:00Z,2018-07-15T01:05:00Z,14.23,7.5,NA,Y,NA,20231228T190451Z,RELEASE-2024
43daf743-10c8-41ff-a354-889479dec068,D18,TOOK,TOOK.AOS.riparian.point.04,2018-07-14T21:36:00Z,2018-07-14T22:26:00Z,5,TOOK.20180714.04,TOOK.20180714.04.5.gill,8.5,11.3,94.7,gill net,pelagic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,2018-07-14T21:46:00Z,2018-07-14T22:20:00Z,0.57,NA,10.2,Y,NA,20231228T190451Z,RELEASE-2024
08e06b82-e9d9-4ac4-8f47-bca55376ec16,D18,TOOK,TOOK.AOS.riparian.point.03,2018-07-15T07:49:00Z,2018-07-15T08:01:00Z,1,TOOK.20180714.03,TOOK.20180714.03.1.e-fisher,12,10.3,72.4,electrofisher,littoral,NA,30,30,250,30,30,250,510,0,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,NA,NA,NA,NA,NA,Y,NA,20231228T190451Z,RELEASE-2024
4edcab70-3986-4785-b79e-37372c444247,D18,TOOK,TOOK.AOS.riparian.point.03,2018-07-15T08:31:00Z,2018-07-15T08:41:00Z,2,TOOK.20180714.03,TOOK.20180715.03.2.e-fisher,12,10,72,electrofisher,littoral,NA,30,30,250,30,30,250,465,0,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,NA,NA,NA,NA,NA,Y,NA,20231228T190451Z,RELEASE-2024
793f2f56-bd3b-41c6-be9a-9a0ca06668fd,D18,TOOK,TOOK.AOS.riparian.point.03,2018-07-15T09:14:00Z,2018-07-15T09:22:00Z,3,TOOK.20180714.03,TOOK.20180715.03.3.e-fisher,12,10,72,electrofisher,littoral,NA,30,30,250,30,30,250,456,0,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,NA,NA,NA,NA,NA,Y,NA,20231228T190451Z,RELEASE-2024
da10ed57-ae8e-4b9b-b4cb-5813d66eaa7b,D18,TOOK,TOOK.AOS.riparian.point.04,2018-07-15T09:49:00Z,2018-07-15T09:58:00Z,1,TOOK.20180714.04,TOOK.20180715.04.1.e-fisher,12.1,10.3,92.3,electrofisher,littoral,NA,30,30,250,30,30,250,461,0,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,NA,NA,NA,NA,NA,Y,NA,20231228T190451Z,RELEASE-2024
efa71ba7-f660-4b63-a876-dbc86064de13,D18,TOOK,TOOK.AOS.riparian.point.01,2018-07-15T10:25:00Z,2018-07-17T00:49:00Z,4,TOOK.20180715.01,TOOK.20180715.01.4.fyke,11.9,8.3,92.2,mini-fyke net,littoral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,2018-07-15T10:25:00Z,2018-07-16T00:36:00Z,14.18,6.4,NA,Y,NA,20231228T190451Z,RELEASE-2024
1d17de83-e6a2-4192-9525-97de1f73b9da,D18,TOOK,TOOK.AOS.riparian.point.10,2018-07-15T10:37:00Z,2018-07-17T01:06:00Z,4,TOOK.20180715.10,TOOK.20180715.10.4.fyke,12,9.6,92.4,mini-fyke net,littoral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,2018-07-15T22:39:00Z,2018-07-16T00:52:00Z,2.22,7.5,NA,Y,NA,20231228T190451Z,RELEASE-2024
eb92821f-5a5b-4c05-8977-730881541140,D18,TOOK,TOOK.AOS.riparian.point.03,2018-07-15T21:50:00Z,2018-07-15T22:42:00Z,1,TOOK.20180714.03,TOOK.20180715.03.1.gill,11.9,10.1,99.8,gill net,pelagic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,2018-07-15T22:07:00Z,2018-07-15T22:40:00Z,0.55,NA,16,N,NA,20231228T190451Z,RELEASE-2024
d9ab6a00-3856-4a14-b5a0-d871451a3eeb,D18,TOOK,TOOK.AOS.riparian.point.01,2018-07-15T22:48:00Z,2018-07-15T23:45:00Z,5,TOOK.20180715.01,TOOK.20180715.01.5.gill,13.6,10.2,72.4,gill net,pelagic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,2018-07-15T22:53:00Z,2018-07-15T23:30:00Z,0.62,NA,9.2,Y,NA,20231228T190451Z,RELEASE-2024
2f9964a3-db17-4475-8986-c0aeca246e3a,D18,TOOK,TOOK.AOS.riparian.point.10,2018-07-15T23:52:00Z,2018-07-16T00:31:00Z,5,TOOK.20180715.10,TOOK.20180715.10.5.gill,13.3,9.8,92.2,gill net,pelagic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,2018-07-15T23:48:00Z,2018-07-16T00:25:00Z,0.62,NA,4.4,Y,NA,20231228T190451Z,RELEASE-2024
47625da9-fc47-48e4-b0ee-691439d81999,D18,TOOK,TOOK.AOS.riparian.point.10,2018-07-16T08:02:00Z,2018-07-16T08:12:00Z,1,TOOK.20180715.10,TOOK.20180716.10.1.e-fisher,12.6,9.6,94.8,electrofisher,littoral,NA,30,30,250,30,30,250,443,0,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,NA,NA,NA,NA,NA,Y,NA,20231228T190451Z,RELEASE-2024
f4152e3e-988c-4884-acea-b54aa42eb244,D18,TOOK,TOOK.AOS.riparian.point.10,2018-07-16T08:44:00Z,2018-07-16T08:52:00Z,2,TOOK.20180715.10,TOOK.20180716.10.2.e-fisher,12,9,94,electrofisher,littoral,NA,30,30,250,30,30,250,343,0,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,NA,NA,NA,NA,NA,Y,NA,20231228T190451Z,RELEASE-2024
85c27ce4-373a-45c5-b5ed-227839e95bfc,D18,TOOK,TOOK.AOS.riparian.point.01,2018-07-16T09:05:00Z,2018-07-16T09:10:00Z,1,TOOK.20180715.01,TOOK.20180716.01.1.e-fisher,12.6,7.6,92.7,electrofisher,littoral,NA,30,30,250,30,30,250,266,0,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,NA,NA,NA,NA,NA,Y,NA,20231228T190451Z,RELEASE-2024
cfd988c8-e3b0-483b-9954-cf08cf469e59,D18,TOOK,TOOK.AOS.riparian.point.10,2018-07-16T09:23:00Z,2018-07-16T09:30:00Z,3,TOOK.20180715.10,TOOK.20180716.10.3.e-fisher,NA,NA,NA,electrofisher,littoral,NA,30,30,250,30,30,250,315,0,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,NA,NA,NA,NA,NA,Y,NA,20231228T190451Z,RELEASE-2024
09145fe3-0dea-43d6-9432-ad1b579d9e8f,D18,TOOK,TOOK.AOS.riparian.point.07,2018-09-21T22:12:00Z,2018-09-22T22:16:00Z,4,TOOK.20180921.07,TOOK.20180921.07.4.fyke,NA,NA,NA,mini-fyke net,littoral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,2018-09-21T04:20:00Z,2018-09-21T22:15:00Z,17.92,6.4,NA,Y,NA,20231228T192038Z,RELEASE-2024
87a29e7a-d759-4c8a-95b9-6d93ffc7a23a,D18,TOOK,TOOK.AOS.riparian.point.05,2018-09-21T23:28:00Z,2018-09-22T00:10:00Z,5,TOOK.20180920.05,TOOK.20180921.05.5.gill,5,11,84.5,gill net,pelagic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,2018-09-21T23:31:00Z,2018-09-22T00:02:00Z,0.52,NA,9.9,N,NA,20231228T192038Z,RELEASE-2024
e3c05f41-69f5-4e38-ac3c-52cc39a5ceae,D18,TOOK,TOOK.AOS.riparian.point.07,2018-09-22T00:14:00Z,2018-09-22T00:47:00Z,5,TOOK.20180921.07,TOOK.20180921.07.5.gill,4.6,11.4,84.9,gill net,pelagic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,2018-09-22T00:14:00Z,2018-09-22T00:44:00Z,0.5,NA,4.1,N,NA,20231228T192038Z,RELEASE-2024
87064450-541d-4573-85dd-445109e80652,D18,TOOK,TOOK.AOS.riparian.point.03,2018-09-22T03:37:00Z,2018-09-22T21:37:00Z,4,TOOK.20180921.03,TOOK.20180921.03.4.fyke,4.4,10.8,118.7,mini-fyke net,littoral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,2018-09-22T03:35:00Z,2018-09-22T21:36:00Z,18.02,7.2,NA,Y,NA,20231228T192038Z,RELEASE-2024
b2e6795f-bd95-428d-95a9-36174e305968,D18,TOOK,TOOK.AOS.riparian.point.04,2018-09-22T03:54:00Z,2018-09-22T23:26:00Z,4,TOOK.20180921.04,TOOK.20180921.04.4.fyke,4.9,10.5,85.9,mini-fyke net,littoral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,2018-09-22T03:58:00Z,2018-09-22T23:26:00Z,19.47,5,NA,Y,NA,20231228T192038Z,RELEASE-2024
b769ee85-8014-4321-8db0-10b40e7b75e2,D18,TOOK,TOOK.AOS.riparian.point.05,2018-09-22T04:09:00Z,2018-09-22T04:15:00Z,1,TOOK.20180920.05,TOOK.20180921.05.1.e-fisher,4.7,10.2,80.7,electrofisher,littoral,NA,35,30,250,35,30,250,304,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,20231228T192038Z,RELEASE-2024
b5157904-03b2-446a-be2c-91fc25ffa79b,D18,TOOK,TOOK.AOS.riparian.point.05,2018-09-22T04:19:00Z,2018-09-23T00:24:00Z,4,TOOK.20180920.05,TOOK.20180921.05.4.fyke,4.4,10.7,83.5,mini-fyke net,littoral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,2018-09-22T04:20:00Z,2018-09-23T00:19:00Z,19.98,6.8,NA,Y,NA,20231228T192038Z,RELEASE-2024
576e0154-c0d9-4d76-ba0c-7d15c3e42f5e,D18,TOOK,TOOK.AOS.riparian.point.07,2018-09-22T04:34:00Z,2018-09-22T04:56:00Z,1,TOOK.20180921.07,TOOK.20180921.07.1.e-fisher,4.5,9.7,86.2,electrofisher,littoral,NA,35,30,250,35,30,250,412,0,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,NA,NA,NA,NA,NA,Y,NA,20231228T192038Z,RELEASE-2024
47799b81-a9b0-40ea-85c3-525e77f55445,D18,TOOK,TOOK.AOS.riparian.point.07,2018-09-22T05:20:00Z,2018-09-22T05:27:00Z,2,TOOK.20180921.07,TOOK.20180921.07.2.e-fisher,4,9,86,electrofisher,littoral,NA,35,30,250,35,30,250,331,0,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,NA,NA,NA,NA,NA,N,NA,20231228T192038Z,RELEASE-2024
15227862-557a-403f-9ea0-ffb0fcf0975d,D18,TOOK,TOOK.AOS.riparian.point.07,2018-09-22T05:57:00Z,2018-09-22T06:07:00Z,3,TOOK.20180921.07,TOOK.20180921.07.3.e-fisher,4,9,86,electrofisher,littoral,NA,35,30,250,35,30,250,412,0,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,NA,NA,NA,NA,NA,Y,NA,20231228T192038Z,RELEASE-2024
8f5fbfe1-1e3e-4533-a6fd-08dc4231d9be,D18,TOOK,TOOK.AOS.riparian.point.03,2018-09-22T22:37:00Z,2018-09-22T23:16:00Z,5,TOOK.20180921.03,TOOK.20180922.03.5.gill,4.9,10.8,103.9,gill net,pelagic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,2018-09-22T22:40:00Z,2018-09-22T23:05:00Z,0.42,NA,13.1,N,NA,20231228T192038Z,RELEASE-2024
50a47359-7644-4a07-8742-01a45d254d15,D18,TOOK,TOOK.AOS.riparian.point.04,2018-09-22T23:38:00Z,2018-09-23T00:13:00Z,5,TOOK.20180921.04,TOOK.20180922.04.5.gill,4.8,11.2,84.5,gill net,pelagic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,2018-09-22T23:39:00Z,2018-09-23T00:10:00Z,0.52,NA,16.4,N,NA,20231228T192038Z,RELEASE-2024
888d6413-2936-40c4-a391-d2f9ec05e110,D18,TOOK,TOOK.AOS.riparian.point.01,2018-09-23T03:43:00Z,2018-09-23T21:43:00Z,4,TOOK.20180922.01,TOOK.20180922.01.4.fyke,3.5,11.6,85.2,mini-fyke net,littoral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,2018-09-23T03:44:00Z,2018-09-23T21:42:00Z,17.97,7.1,NA,N,NA,20231228T192038Z,RELEASE-2024
53bd0c06-5271-4cbb-a390-3eae266ffb50,D18,TOOK,TOOK.AOS.riparian.point.10,2018-09-23T03:47:00Z,2018-09-23T21:31:00Z,4,TOOK.20180922.10,TOOK.20180922.10.4.fyke,2.5,12.8,94.4,mini-fyke net,littoral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,2018-09-23T03:56:00Z,2018-09-23T21:31:00Z,17.58,7.1,NA,Y,NA,20231228T192038Z,RELEASE-2024
40452384-faf7-49fc-8b9a-d6de1005468b,D18,TOOK,TOOK.AOS.riparian.point.03,2018-09-23T04:37:00Z,2018-09-23T04:50:00Z,1,TOOK.20180921.03,TOOK.20180922.03.1.e-fisher,2,11.1,133.8,electrofisher,littoral,NA,35,30,250,35,30,250,341,0,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,NA,NA,NA,NA,NA,Y,NA,20231228T192038Z,RELEASE-2024
6fadf935-810c-4f47-8b22-350d6691fb2b,D18,TOOK,TOOK.AOS.riparian.point.03,2018-09-23T05:20:00Z,2018-09-23T05:30:00Z,2,TOOK.20180921.03,TOOK.20180922.03.2.e-fisher,NA,NA,NA,electrofisher,littoral,NA,35,30,250,35,30,250,274,0,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,NA,NA,NA,NA,NA,N,NA,20231228T192038Z,RELEASE-2024
17ab363d-3cc1-4e57-8a6e-7c9c0e12984d,D18,TOOK,TOOK.AOS.riparian.point.03,2018-09-23T06:01:00Z,2018-09-23T06:02:00Z,3,TOOK.20180921.03,TOOK.20180922.03.3.e-fisher,NA,NA,NA,electrofisher,littoral,NA,35,30,250,35,30,250,271,0,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,NA,NA,NA,NA,NA,N,NA,20231228T192038Z,RELEASE-2024
661fa529-43a2-42c2-979c-bdc36b24e7f6,D18,TOOK,TOOK.AOS.riparian.point.10,2018-09-23T22:01:00Z,2018-09-23T22:25:00Z,5,TOOK.20180922.10,TOOK.20180923.10.5.gill,3.4,11.8,85.7,gill net,pelagic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,2018-09-23T22:02:00Z,2018-09-23T22:26:00Z,0.4,NA,4.2,Y,NA,20231228T192038Z,RELEASE-2024
062ad43e-497c-4288-b674-ae885da58e20,D18,TOOK,TOOK.AOS.riparian.point.01,2018-09-23T22:28:00Z,2018-09-23T22:45:00Z,5,TOOK.20180922.01,TOOK.20180923.01.5.gill,3.5,12.2,11.8,gill net,pelagic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,2018-09-23T22:29:00Z,2018-09-23T22:45:00Z,0.27,NA,8.2,N,NA,20231228T192038Z,RELEASE-2024
84b70ef9-cdd9-4918-abea-896ec93fa0a2,D18,TOOK,TOOK.AOS.riparian.point.04,2018-09-24T03:55:00Z,2018-09-24T04:03:00Z,1,TOOK.20180921.04,TOOK.20180923.04.1.e-fisher,4.2,12.1,86,electrofisher,littoral,NA,35,30,250,35,30,250,342,0,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,NA,NA,NA,NA,NA,Y,NA,20231228T192038Z,RELEASE-2024
5b7e3f5a-0558-4fb9-b712-c32f3e7ca6f6,D18,TOOK,TOOK.AOS.riparian.point.01,2018-09-24T04:14:00Z,2018-09-24T04:19:00Z,1,TOOK.20180922.01,TOOK.20180923.01.1.e-fisher,2.8,12,88.2,electrofisher,littoral,NA,30,35,250,30,35,250,233,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,20231228T192038Z,RELEASE-2024
d639fbbd-a790-4d05-a5d1-818d2513e07d,D18,TOOK,TOOK.AOS.riparian.point.10,2018-09-25T04:08:00Z,2018-09-25T04:21:00Z,1,TOOK.20180922.10,TOOK.20180924.10.1.e-fisher,4,11.8,88,electrofisher,littoral,NA,35,30,250,35,30,250,424,0,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,NA,NA,NA,NA,NA,Y,NA,20231228T192038Z,RELEASE-2024
855895c6-f89f-4418-96a6-8a724f107142,D18,TOOK,TOOK.AOS.riparian.point.10,2018-09-25T04:51:00Z,2018-09-25T05:02:00Z,2,TOOK.20180922.10,TOOK.20180924.10.2.e-fisher,4,11,88,electrofisher,littoral,NA,35,30,250,35,30,250,411,0,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,NA,NA,NA,NA,NA,Y,NA,20231228T192038Z,RELEASE-2024
a3e2ec1d-f26b-45d4-827f-c7fa22a04255,D18,TOOK,TOOK.AOS.riparian.point.10,2018-09-25T05:32:00Z,2018-09-25T05:41:00Z,3,TOOK.20180922.10,TOOK.20180924.10.3.e-fisher,4,11,88,electrofisher,littoral,NA,30,35,250,30,35,250,328,0,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,NA,NA,NA,NA,NA,N,NA,20231228T192038Z,RELEASE-2024
351e77db-e8f0-4fb7-bde6-6c0d4723a282,D18,TOOK,TOOK.AOS.riparian.point.02,2019-06-22T21:25:00Z,2019-06-22T21:40:00Z,5,TOOK.20190622.02,TOOK.20190622.02.5.gill,6.4,12.5,90.9,gill net,pelagic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,2019-06-22T21:25:00Z,2019-06-22T21:40:00Z,0.25,NA,14.7,N,NA,20231227T184104Z,RELEASE-2024
28378e7a-d27d-4977-b6cf-8e24b923ebf8,D18,TOOK,TOOK.AOS.riparian.point.04,2019-06-22T22:15:00Z,2019-06-22T22:30:00Z,5,TOOK.20190622.04,TOOK.20190622.04.5.gill,13.2,10.7,89.5,gill net,pelagic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,2019-06-22T22:15:00Z,2019-06-22T22:30:00Z,0.25,NA,3.5,Y,NA,20231227T184104Z,RELEASE-2024
f144f6ff-b0b1-40a5-ab15-35a1ff86e553,D18,TOOK,TOOK.AOS.riparian.point.08,2019-06-22T23:10:00Z,2019-06-22T23:25:00Z,5,TOOK.20190622.08,TOOK.20190622.08.5.gill,10.8,10.8,88,gill net,pelagic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,2019-06-22T23:10:00Z,2019-06-22T23:25:00Z,0.25,NA,2.8,N,Fish in net was observed escaping as we pulled the line up,20231227T184104Z,RELEASE-2024
5719b27e-b857-4704-be37-9fb4545d625a,D18,TOOK,TOOK.AOS.riparian.point.02,2019-06-23T03:51:00Z,2019-06-23T17:18:00Z,4,TOOK.20190622.02,TOOK.20190622.02.4.fyke,14.2,10.8,87.5,mini-fyke net,littoral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,2019-06-23T03:51:00Z,2019-06-23T17:18:00Z,13.45,7.1,NA,N,NA,20231227T184104Z,RELEASE-2024
998518f1-a508-440f-ba66-d0f0529193ac,D18,TOOK,TOOK.AOS.riparian.point.04,2019-06-23T04:35:00Z,2019-06-23T17:30:00Z,4,TOOK.20190622.04,TOOK.20190622.04.4.fyke,13.2,9.3,88.5,mini-fyke net,littoral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,2019-06-23T04:35:00Z,2019-06-23T17:30:00Z,12.92,3.6,NA,Y,NA,20231227T184104Z,RELEASE-2024
0455b356-1a9c-4aa8-8095-418e35e7d7eb,D18,TOOK,TOOK.AOS.riparian.point.04,2019-06-23T04:38:00Z,2019-06-23T04:59:00Z,1,TOOK.20190622.04,TOOK.20190622.04.1.e-fisher,14,9,85.2,electrofisher,run,NA,35,30,300,35,30,300,109,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,20231227T184104Z,RELEASE-2024
f3f5c1d6-7d23-4823-8e66-3aefed7e9496,D18,TOOK,TOOK.AOS.riparian.point.08,2019-06-23T05:14:00Z,2019-06-23T05:32:00Z,1,TOOK.20190622.08,TOOK.20190622.08.1.e-fisher,11,10.6,90.8,electrofisher,littoral,NA,35,30,300,35,30,300,302,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,20231227T184104Z,RELEASE-2024
e12fa969-6c4e-4a5f-be9f-3fb360738f22,D18,TOOK,TOOK.AOS.riparian.point.02,2019-06-23T05:42:00Z,2019-06-23T05:50:00Z,1,TOOK.20190622.02,TOOK.20190622.02.1.e-fisher,14.1,8.9,85.7,electrofisher,littoral,NA,35,35,350,35,35,350,213,0,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,NA,NA,NA,NA,NA,Y,NA,20231227T184104Z,RELEASE-2024
206d4738-420b-4911-b882-f97f789b99ce,D18,TOOK,TOOK.AOS.riparian.point.03,2019-06-23T19:27:00Z,2019-06-23T20:00:00Z,5,TOOK.20190623.03,TOOK.20190623.03.5.gill,3.4,12.9,121.4,gill net,pelagic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,2019-06-23T19:27:00Z,2019-06-23T20:00:00Z,0.55,NA,15,N,NA,20231227T184104Z,RELEASE-2024
ab2d2905-444f-477b-b8ca-2c8c67a8f762,D18,TOOK,TOOK.AOS.riparian.point.07,2019-06-23T20:14:00Z,2019-06-23T20:53:00Z,5,TOOK.20190623.07,TOOK.20190623.07.5.gill,12.8,11.6,87.9,gill net,pelagic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,2019-06-23T20:15:00Z,2019-06-23T20:45:00Z,0.5,NA,2.6,N,NA,20231227T184104Z,RELEASE-2024
