"siteID","collectYear","collectMonth","mean_adjAshFreeDryMass","mean_weight","mean_length","mean_pH","mean_DO","mean_chlorophyll","mean_SWN","collectDate","mean_TN_Con_mgL","mean_TP_Con_mgL","mean_NH4_Con_mgL","mean_OrthoP_Con_mgL","mean_NO3NO2_Con_mgL"
"PRLA",2019,8,NA,NA,NA,8.25810223182145,1.1976875449964,17.0309949604032,53.4089915373765,2017-07-06 14:05:00,NA,0.2155,NA,NA,0.009
"PRLA",2019,8,NA,NA,NA,8.25810223182145,1.1976875449964,17.0309949604032,53.4089915373765,2017-07-06 15:00:00,NA,0.2184,0.044,0.046,NA
"PRLA",2019,8,NA,NA,NA,8.25810223182145,1.1976875449964,17.0309949604032,53.4089915373765,2017-08-03 15:09:00,NA,0.3927,NA,NA,NA
"PRLA",2019,8,NA,NA,NA,8.25810223182145,1.1976875449964,17.0309949604032,53.4089915373765,2017-09-06 13:50:00,NA,NA,0.0133,NA,NA
"PRLA",2019,8,NA,NA,NA,8.25810223182145,1.1976875449964,17.0309949604032,53.4089915373765,2017-09-06 14:15:00,NA,NA,NA,0.023,NA
"PRLA",2019,8,NA,NA,NA,8.25810223182145,1.1976875449964,17.0309949604032,53.4089915373765,2017-10-19 14:25:00,NA,NA,0.1088,NA,NA
"PRLA",2019,8,NA,NA,NA,8.25810223182145,1.1976875449964,17.0309949604032,53.4089915373765,2017-10-19 15:00:00,3.983,NA,NA,NA,NA
"PRLA",2019,8,NA,NA,NA,8.25810223182145,1.1976875449964,17.0309949604032,53.4089915373765,2017-10-19 15:20:00,NA,NA,NA,NA,0.0144
"PRLA",2019,8,NA,NA,NA,8.25810223182145,1.1976875449964,17.0309949604032,53.4089915373765,2017-11-01 15:15:00,NA,NA,NA,NA,0.0232
"PRLA",2019,8,NA,NA,NA,8.25810223182145,1.1976875449964,17.0309949604032,53.4089915373765,2017-11-01 15:37:00,NA,NA,NA,0.02,NA
"PRLA",2019,8,NA,NA,NA,8.25810223182145,1.1976875449964,17.0309949604032,53.4089915373765,2018-05-01 16:26:00,NA,0.3035,NA,0.016,NA
"PRLA",2019,8,NA,NA,NA,8.25810223182145,1.1976875449964,17.0309949604032,53.4089915373765,2018-07-05 15:20:00,5.191,NA,NA,NA,NA
"PRLA",2019,8,NA,NA,NA,8.25810223182145,1.1976875449964,17.0309949604032,53.4089915373765,2018-08-07 16:16:00,NA,NA,NA,2.218,NA
"PRLA",2019,8,NA,NA,NA,8.25810223182145,1.1976875449964,17.0309949604032,53.4089915373765,2018-10-16 16:03:00,NA,NA,NA,0.029,NA
"PRLA",2019,8,NA,NA,NA,8.25810223182145,1.1976875449964,17.0309949604032,53.4089915373765,2018-10-30 16:07:00,NA,NA,0.185,NA,NA
"PRLA",2019,8,NA,NA,NA,8.25810223182145,1.1976875449964,17.0309949604032,53.4089915373765,2018-12-04 16:42:00,NA,0.3547,NA,NA,NA
"PRLA",2019,8,NA,NA,NA,8.25810223182145,1.1976875449964,17.0309949604032,53.4089915373765,2019-07-01 14:53:00,NA,NA,1.7878,0.094,NA
"PRLA",2019,8,NA,NA,NA,8.25810223182145,1.1976875449964,17.0309949604032,53.4089915373765,2019-08-06 15:55:00,NA,0.352,2.5827,NA,NA
"PRLA",2019,8,NA,NA,NA,8.25810223182145,1.1976875449964,17.0309949604032,53.4089915373765,2019-09-04 16:00:00,NA,0.37395,0.394,NA,0.6754
"PRLA",2019,8,NA,NA,NA,8.25810223182145,1.1976875449964,17.0309949604032,53.4089915373765,2019-10-16 17:05:00,NA,NA,0.0903,0.124,NA
"PRLA",2019,8,NA,NA,NA,8.25810223182145,1.1976875449964,17.0309949604032,53.4089915373765,2019-12-04 17:40:00,2.678,0.191,0.0968,0.15315,0.2893
"PRLA",2019,8,NA,NA,NA,8.25810223182145,1.1976875449964,17.0309949604032,53.4089915373765,2020-01-09 15:12:00,NA,0.358,NA,NA,NA
"PRLA",2019,8,NA,NA,NA,8.25810223182145,1.1976875449964,17.0309949604032,53.4089915373765,2020-02-11 15:50:00,NA,NA,NA,NA,0.2395
"PRLA",2019,8,NA,NA,NA,8.25810223182145,1.1976875449964,17.0309949604032,53.4089915373765,2020-03-10 16:15:00,NA,0.31,0.192,0.2536,0.1606
"PRLA",2019,8,NA,NA,NA,8.25810223182145,1.1976875449964,17.0309949604032,53.4089915373765,2020-06-09 15:35:00,NA,0.2808,NA,NA,NA
"PRLA",2019,8,NA,NA,NA,8.25810223182145,1.1976875449964,17.0309949604032,53.4089915373765,2020-06-30 15:22:00,NA,0.4063,0.0066,NA,NA
"PRLA",2019,8,NA,NA,NA,8.25810223182145,1.1976875449964,17.0309949604032,53.4089915373765,2020-08-04 15:07:00,NA,NA,0.119,NA,0.0013
"PRLA",2019,8,NA,NA,NA,8.25810223182145,1.1976875449964,17.0309949604032,53.4089915373765,2020-09-02 13:27:00,NA,NA,0.0955,NA,NA
"PRLA",2019,8,NA,NA,NA,8.25810223182145,1.1976875449964,17.0309949604032,53.4089915373765,2021-01-07 16:08:00,4,0.2441,NA,0.0156,NA
"PRLA",2019,8,NA,NA,NA,8.25810223182145,1.1976875449964,17.0309949604032,53.4089915373765,2021-02-02 17:15:00,NA,NA,NA,NA,3e-04
"PRLA",2019,8,NA,NA,NA,8.25810223182145,1.1976875449964,17.0309949604032,53.4089915373765,2021-08-03 15:38:00,4.936,NA,NA,0.0445,NA
"PRLA",2019,8,NA,NA,NA,8.25810223182145,1.1976875449964,17.0309949604032,53.4089915373765,2021-10-12 13:33:00,NA,NA,NA,0.0041,NA
"PRLA",2019,8,NA,NA,NA,8.25810223182145,1.1976875449964,17.0309949604032,53.4089915373765,2022-01-04 16:53:00,NA,0.2281,NA,NA,NA
"PRLA",2019,8,NA,NA,NA,8.25810223182145,1.1976875449964,17.0309949604032,53.4089915373765,2022-02-08 17:15:00,5.818,0.2883,0.9667,NA,0.0042
"PRLA",2019,8,NA,NA,NA,8.25810223182145,1.1976875449964,17.0309949604032,53.4089915373765,2022-03-08 16:30:00,NA,NA,0.1961,0.0038,NA
"PRLA",2019,8,NA,NA,NA,8.25810223182145,1.1976875449964,17.0309949604032,53.4089915373765,2022-04-26 15:29:00,NA,NA,0.0078,NA,NA
"PRLA",2019,8,NA,NA,NA,8.25810223182145,1.1976875449964,17.0309949604032,53.4089915373765,2022-06-27 14:56:00,NA,0.266,NA,NA,4e-04
"PRLA",2019,8,NA,NA,NA,8.25810223182145,1.1976875449964,17.0309949604032,53.4089915373765,2022-07-12 13:28:00,NA,0.35,NA,0.0479,NA
"PRLA",2019,8,NA,NA,NA,8.25810223182145,1.1976875449964,17.0309949604032,53.4089915373765,2022-09-06 14:44:00,NA,NA,0.0157,NA,NA
"PRLA",2019,8,NA,NA,NA,8.25810223182145,1.1976875449964,17.0309949604032,53.4089915373765,2022-10-18 15:41:00,NA,NA,NA,0.004,NA
"PRLA",2019,8,NA,NA,NA,8.25810223182145,1.1976875449964,17.0309949604032,53.4089915373765,2022-11-01 16:08:00,NA,0.1874,NA,NA,NA
"PRLA",2019,8,NA,NA,NA,8.25810223182145,1.1976875449964,17.0309949604032,53.4089915373765,2022-11-29 18:26:00,NA,NA,0.1655,NA,NA
"PRLA",2019,8,NA,NA,NA,8.25810223182145,1.1976875449964,17.0309949604032,53.4089915373765,2023-02-07 16:40:00,6.841,NA,NA,0.1513,NA
"PRLA",2019,8,NA,NA,NA,8.25810223182145,1.1976875449964,17.0309949604032,53.4089915373765,2023-03-20 16:29:00,7.821,0.4191,NA,NA,NA
"PRLA",2019,8,NA,NA,NA,8.25810223182145,1.1976875449964,17.0309949604032,53.4089915373765,2023-05-16 15:30:00,NA,0.156,NA,NA,NA
"PRLA",2019,8,NA,NA,NA,8.25810223182145,1.1976875449964,17.0309949604032,53.4089915373765,2023-06-06 13:30:00,NA,NA,0.0186,NA,NA
"PRLA",2019,8,NA,NA,NA,8.25810223182145,1.1976875449964,17.0309949604032,53.4089915373765,2023-06-20 19:03:00,NA,0.1546,NA,NA,NA
"PRLA",2019,8,NA,NA,NA,8.25810223182145,1.1976875449964,17.0309949604032,53.4089915373765,2023-08-08 15:47:00,3.542,NA,0.0121,NA,NA
"PRLA",2019,10,NA,NA,NA,8.63304347826087,10.9804627329193,5.96879037267081,50.5636018957346,2014-05-14 15:15:00,2.75,0.118,NA,NA,NA
"PRLA",2019,10,NA,NA,NA,8.63304347826087,10.9804627329193,5.96879037267081,50.5636018957346,2016-10-19 15:05:00,NA,NA,0.037,NA,NA
"PRLA",2019,10,NA,NA,NA,8.63304347826087,10.9804627329193,5.96879037267081,50.5636018957346,2016-10-19 15:30:00,NA,NA,0.04,NA,0.034
"PRLA",2019,10,NA,NA,NA,8.63304347826087,10.9804627329193,5.96879037267081,50.5636018957346,2016-11-16 15:40:00,NA,NA,0.348,0.02,0.15
"PRLA",2019,10,NA,NA,NA,8.63304347826087,10.9804627329193,5.96879037267081,50.5636018957346,2016-12-19 17:53:00,NA,NA,NA,0.043,NA
"PRLA",2019,10,NA,NA,NA,8.63304347826087,10.9804627329193,5.96879037267081,50.5636018957346,2017-02-13 16:15:00,NA,NA,NA,0.126,NA
"PRLA",2019,10,NA,NA,NA,8.63304347826087,10.9804627329193,5.96879037267081,50.5636018957346,2017-03-22 14:45:00,NA,0.003,NA,NA,NA
"PRLA",2019,10,NA,NA,NA,8.63304347826087,10.9804627329193,5.96879037267081,50.5636018957346,2017-04-12 15:15:00,NA,0.008,NA,NA,NA
"PRLA",2019,10,NA,NA,NA,8.63304347826087,10.9804627329193,5.96879037267081,50.5636018957346,2017-04-12 15:40:00,NA,0.013,0.235,0.02,NA
"PRLA",2019,10,NA,NA,NA,8.63304347826087,10.9804627329193,5.96879037267081,50.5636018957346,2017-05-03 14:00:00,NA,NA,0.046,NA,NA
"PRLA",2019,10,NA,NA,NA,8.63304347826087,10.9804627329193,5.96879037267081,50.5636018957346,2017-05-03 14:20:00,NA,0.008,NA,0.014,0.014
"PRLA",2019,10,NA,NA,NA,8.63304347826087,10.9804627329193,5.96879037267081,50.5636018957346,2017-06-08 14:10:00,NA,0.143,NA,0.004,0.015
"PRLA",2019,10,NA,NA,NA,8.63304347826087,10.9804627329193,5.96879037267081,50.5636018957346,2017-06-08 15:10:00,3.876,NA,NA,0.015,NA
"PRLA",2019,10,NA,NA,NA,8.63304347826087,10.9804627329193,5.96879037267081,50.5636018957346,2017-07-06 14:05:00,NA,0.2155,NA,NA,0.009
"PRLA",2019,10,NA,NA,NA,8.63304347826087,10.9804627329193,5.96879037267081,50.5636018957346,2017-07-06 15:00:00,NA,0.2184,0.044,0.046,NA
"PRLA",2019,10,NA,NA,NA,8.63304347826087,10.9804627329193,5.96879037267081,50.5636018957346,2017-08-03 15:09:00,NA,0.3927,NA,NA,NA
"PRLA",2019,10,NA,NA,NA,8.63304347826087,10.9804627329193,5.96879037267081,50.5636018957346,2017-09-06 13:50:00,NA,NA,0.0133,NA,NA
"PRLA",2019,10,NA,NA,NA,8.63304347826087,10.9804627329193,5.96879037267081,50.5636018957346,2017-09-06 14:15:00,NA,NA,NA,0.023,NA
"PRLA",2019,10,NA,NA,NA,8.63304347826087,10.9804627329193,5.96879037267081,50.5636018957346,2017-10-19 14:25:00,NA,NA,0.1088,NA,NA
"PRLA",2019,10,NA,NA,NA,8.63304347826087,10.9804627329193,5.96879037267081,50.5636018957346,2017-10-19 15:00:00,3.983,NA,NA,NA,NA
"PRLA",2019,10,NA,NA,NA,8.63304347826087,10.9804627329193,5.96879037267081,50.5636018957346,2017-10-19 15:20:00,NA,NA,NA,NA,0.0144
"PRLA",2019,10,NA,NA,NA,8.63304347826087,10.9804627329193,5.96879037267081,50.5636018957346,2017-11-01 15:15:00,NA,NA,NA,NA,0.0232
"PRLA",2019,10,NA,NA,NA,8.63304347826087,10.9804627329193,5.96879037267081,50.5636018957346,2017-11-01 15:37:00,NA,NA,NA,0.02,NA
"PRLA",2019,10,NA,NA,NA,8.63304347826087,10.9804627329193,5.96879037267081,50.5636018957346,2018-05-01 16:26:00,NA,0.3035,NA,0.016,NA
"PRLA",2019,10,NA,NA,NA,8.63304347826087,10.9804627329193,5.96879037267081,50.5636018957346,2018-07-05 15:20:00,5.191,NA,NA,NA,NA
"PRLA",2019,10,NA,NA,NA,8.63304347826087,10.9804627329193,5.96879037267081,50.5636018957346,2018-08-07 16:16:00,NA,NA,NA,2.218,NA
"PRLA",2019,10,NA,NA,NA,8.63304347826087,10.9804627329193,5.96879037267081,50.5636018957346,2018-10-16 16:03:00,NA,NA,NA,0.029,NA
"PRLA",2019,10,NA,NA,NA,8.63304347826087,10.9804627329193,5.96879037267081,50.5636018957346,2018-10-30 16:07:00,NA,NA,0.185,NA,NA
"PRLA",2019,10,NA,NA,NA,8.63304347826087,10.9804627329193,5.96879037267081,50.5636018957346,2018-12-04 16:42:00,NA,0.3547,NA,NA,NA
"PRLA",2019,10,NA,NA,NA,8.63304347826087,10.9804627329193,5.96879037267081,50.5636018957346,2019-07-01 14:53:00,NA,NA,1.7878,0.094,NA
"PRLA",2019,10,NA,NA,NA,8.63304347826087,10.9804627329193,5.96879037267081,50.5636018957346,2019-08-06 15:55:00,NA,0.352,2.5827,NA,NA
"PRLA",2019,10,NA,NA,NA,8.63304347826087,10.9804627329193,5.96879037267081,50.5636018957346,2019-09-04 16:00:00,NA,0.37395,0.394,NA,0.6754
"PRLA",2019,10,NA,NA,NA,8.63304347826087,10.9804627329193,5.96879037267081,50.5636018957346,2019-10-16 17:05:00,NA,NA,0.0903,0.124,NA
"PRLA",2019,10,NA,NA,NA,8.63304347826087,10.9804627329193,5.96879037267081,50.5636018957346,2019-12-04 17:40:00,2.678,0.191,0.0968,0.15315,0.2893
"PRLA",2019,10,NA,NA,NA,8.63304347826087,10.9804627329193,5.96879037267081,50.5636018957346,2020-01-09 15:12:00,NA,0.358,NA,NA,NA
"PRLA",2019,10,NA,NA,NA,8.63304347826087,10.9804627329193,5.96879037267081,50.5636018957346,2020-02-11 15:50:00,NA,NA,NA,NA,0.2395
"PRLA",2019,10,NA,NA,NA,8.63304347826087,10.9804627329193,5.96879037267081,50.5636018957346,2020-03-10 16:15:00,NA,0.31,0.192,0.2536,0.1606
"PRLA",2019,10,NA,NA,NA,8.63304347826087,10.9804627329193,5.96879037267081,50.5636018957346,2020-06-09 15:35:00,NA,0.2808,NA,NA,NA
"PRLA",2019,10,NA,NA,NA,8.63304347826087,10.9804627329193,5.96879037267081,50.5636018957346,2020-06-30 15:22:00,NA,0.4063,0.0066,NA,NA
"PRLA",2019,10,NA,NA,NA,8.63304347826087,10.9804627329193,5.96879037267081,50.5636018957346,2020-08-04 15:07:00,NA,NA,0.119,NA,0.0013
"PRLA",2019,10,NA,NA,NA,8.63304347826087,10.9804627329193,5.96879037267081,50.5636018957346,2020-09-02 13:27:00,NA,NA,0.0955,NA,NA
"PRLA",2019,10,NA,NA,NA,8.63304347826087,10.9804627329193,5.96879037267081,50.5636018957346,2021-01-07 16:08:00,4,0.2441,NA,0.0156,NA
"PRLA",2019,10,NA,NA,NA,8.63304347826087,10.9804627329193,5.96879037267081,50.5636018957346,2021-02-02 17:15:00,NA,NA,NA,NA,3e-04
"PRLA",2019,10,NA,NA,NA,8.63304347826087,10.9804627329193,5.96879037267081,50.5636018957346,2021-08-03 15:38:00,4.936,NA,NA,0.0445,NA
"PRLA",2019,10,NA,NA,NA,8.63304347826087,10.9804627329193,5.96879037267081,50.5636018957346,2021-10-12 13:33:00,NA,NA,NA,0.0041,NA
"PRLA",2019,10,NA,NA,NA,8.63304347826087,10.9804627329193,5.96879037267081,50.5636018957346,2022-01-04 16:53:00,NA,0.2281,NA,NA,NA
"PRLA",2019,10,NA,NA,NA,8.63304347826087,10.9804627329193,5.96879037267081,50.5636018957346,2022-02-08 17:15:00,5.818,0.2883,0.9667,NA,0.0042
"PRLA",2019,10,NA,NA,NA,8.63304347826087,10.9804627329193,5.96879037267081,50.5636018957346,2022-03-08 16:30:00,NA,NA,0.1961,0.0038,NA
"PRLA",2019,10,NA,NA,NA,8.63304347826087,10.9804627329193,5.96879037267081,50.5636018957346,2022-04-26 15:29:00,NA,NA,0.0078,NA,NA
"PRLA",2019,10,NA,NA,NA,8.63304347826087,10.9804627329193,5.96879037267081,50.5636018957346,2022-06-27 14:56:00,NA,0.266,NA,NA,4e-04
"PRLA",2019,10,NA,NA,NA,8.63304347826087,10.9804627329193,5.96879037267081,50.5636018957346,2022-07-12 13:28:00,NA,0.35,NA,0.0479,NA
"PRLA",2019,10,NA,NA,NA,8.63304347826087,10.9804627329193,5.96879037267081,50.5636018957346,2022-09-06 14:44:00,NA,NA,0.0157,NA,NA
"PRLA",2019,10,NA,NA,NA,8.63304347826087,10.9804627329193,5.96879037267081,50.5636018957346,2022-10-18 15:41:00,NA,NA,NA,0.004,NA
"PRLA",2019,10,NA,NA,NA,8.63304347826087,10.9804627329193,5.96879037267081,50.5636018957346,2022-11-01 16:08:00,NA,0.1874,NA,NA,NA
"PRLA",2019,10,NA,NA,NA,8.63304347826087,10.9804627329193,5.96879037267081,50.5636018957346,2022-11-29 18:26:00,NA,NA,0.1655,NA,NA
"PRLA",2019,10,NA,NA,NA,8.63304347826087,10.9804627329193,5.96879037267081,50.5636018957346,2023-02-07 16:40:00,6.841,NA,NA,0.1513,NA
"PRLA",2019,10,NA,NA,NA,8.63304347826087,10.9804627329193,5.96879037267081,50.5636018957346,2023-03-20 16:29:00,7.821,0.4191,NA,NA,NA
"PRLA",2019,10,NA,NA,NA,8.63304347826087,10.9804627329193,5.96879037267081,50.5636018957346,2023-05-16 15:30:00,NA,0.156,NA,NA,NA
"PRLA",2019,10,NA,NA,NA,8.63304347826087,10.9804627329193,5.96879037267081,50.5636018957346,2023-06-06 13:30:00,NA,NA,0.0186,NA,NA
"PRLA",2019,10,NA,NA,NA,8.63304347826087,10.9804627329193,5.96879037267081,50.5636018957346,2023-06-20 19:03:00,NA,0.1546,NA,NA,NA
"PRLA",2019,10,NA,NA,NA,8.63304347826087,10.9804627329193,5.96879037267081,50.5636018957346,2023-08-08 15:47:00,3.542,NA,0.0121,NA,NA
"PRLA",2020,6,NA,NA,NA,8.90138968240632,8.33637371870274,5.13270542765922,30.3119881806669,2014-05-14 15:15:00,2.75,0.118,NA,NA,NA
"PRLA",2020,6,NA,NA,NA,8.90138968240632,8.33637371870274,5.13270542765922,30.3119881806669,2016-10-19 15:05:00,NA,NA,0.037,NA,NA
"PRLA",2020,6,NA,NA,NA,8.90138968240632,8.33637371870274,5.13270542765922,30.3119881806669,2016-10-19 15:30:00,NA,NA,0.04,NA,0.034
"PRLA",2020,6,NA,NA,NA,8.90138968240632,8.33637371870274,5.13270542765922,30.3119881806669,2016-11-16 15:40:00,NA,NA,0.348,0.02,0.15
"PRLA",2020,6,NA,NA,NA,8.90138968240632,8.33637371870274,5.13270542765922,30.3119881806669,2016-12-19 17:53:00,NA,NA,NA,0.043,NA
"PRLA",2020,6,NA,NA,NA,8.90138968240632,8.33637371870274,5.13270542765922,30.3119881806669,2017-02-13 16:15:00,NA,NA,NA,0.126,NA
"PRLA",2020,6,NA,NA,NA,8.90138968240632,8.33637371870274,5.13270542765922,30.3119881806669,2017-03-22 14:45:00,NA,0.003,NA,NA,NA
"PRLA",2020,6,NA,NA,NA,8.90138968240632,8.33637371870274,5.13270542765922,30.3119881806669,2017-04-12 15:15:00,NA,0.008,NA,NA,NA
"PRLA",2020,6,NA,NA,NA,8.90138968240632,8.33637371870274,5.13270542765922,30.3119881806669,2017-04-12 15:40:00,NA,0.013,0.235,0.02,NA
"PRLA",2020,6,NA,NA,NA,8.90138968240632,8.33637371870274,5.13270542765922,30.3119881806669,2017-05-03 14:00:00,NA,NA,0.046,NA,NA
"PRLA",2020,6,NA,NA,NA,8.90138968240632,8.33637371870274,5.13270542765922,30.3119881806669,2017-05-03 14:20:00,NA,0.008,NA,0.014,0.014
"PRLA",2020,6,NA,NA,NA,8.90138968240632,8.33637371870274,5.13270542765922,30.3119881806669,2017-06-08 14:10:00,NA,0.143,NA,0.004,0.015
"PRLA",2020,6,NA,NA,NA,8.90138968240632,8.33637371870274,5.13270542765922,30.3119881806669,2017-06-08 15:10:00,3.876,NA,NA,0.015,NA
"PRLA",2020,6,NA,NA,NA,8.90138968240632,8.33637371870274,5.13270542765922,30.3119881806669,2017-07-06 14:05:00,NA,0.2155,NA,NA,0.009
"PRLA",2020,6,NA,NA,NA,8.90138968240632,8.33637371870274,5.13270542765922,30.3119881806669,2017-07-06 15:00:00,NA,0.2184,0.044,0.046,NA
"PRLA",2020,6,NA,NA,NA,8.90138968240632,8.33637371870274,5.13270542765922,30.3119881806669,2017-08-03 15:09:00,NA,0.3927,NA,NA,NA
"PRLA",2020,6,NA,NA,NA,8.90138968240632,8.33637371870274,5.13270542765922,30.3119881806669,2017-09-06 13:50:00,NA,NA,0.0133,NA,NA
"PRLA",2020,6,NA,NA,NA,8.90138968240632,8.33637371870274,5.13270542765922,30.3119881806669,2017-09-06 14:15:00,NA,NA,NA,0.023,NA
"PRLA",2020,6,NA,NA,NA,8.90138968240632,8.33637371870274,5.13270542765922,30.3119881806669,2017-10-19 14:25:00,NA,NA,0.1088,NA,NA
"PRLA",2020,6,NA,NA,NA,8.90138968240632,8.33637371870274,5.13270542765922,30.3119881806669,2017-10-19 15:00:00,3.983,NA,NA,NA,NA
"PRLA",2020,6,NA,NA,NA,8.90138968240632,8.33637371870274,5.13270542765922,30.3119881806669,2017-10-19 15:20:00,NA,NA,NA,NA,0.0144
"PRLA",2020,6,NA,NA,NA,8.90138968240632,8.33637371870274,5.13270542765922,30.3119881806669,2017-11-01 15:15:00,NA,NA,NA,NA,0.0232
"PRLA",2020,6,NA,NA,NA,8.90138968240632,8.33637371870274,5.13270542765922,30.3119881806669,2017-11-01 15:37:00,NA,NA,NA,0.02,NA
"PRLA",2020,6,NA,NA,NA,8.90138968240632,8.33637371870274,5.13270542765922,30.3119881806669,2018-05-01 16:26:00,NA,0.3035,NA,0.016,NA
"PRLA",2020,6,NA,NA,NA,8.90138968240632,8.33637371870274,5.13270542765922,30.3119881806669,2018-07-05 15:20:00,5.191,NA,NA,NA,NA
"PRLA",2020,6,NA,NA,NA,8.90138968240632,8.33637371870274,5.13270542765922,30.3119881806669,2018-08-07 16:16:00,NA,NA,NA,2.218,NA
"PRLA",2020,6,NA,NA,NA,8.90138968240632,8.33637371870274,5.13270542765922,30.3119881806669,2018-10-16 16:03:00,NA,NA,NA,0.029,NA
"PRLA",2020,6,NA,NA,NA,8.90138968240632,8.33637371870274,5.13270542765922,30.3119881806669,2018-10-30 16:07:00,NA,NA,0.185,NA,NA
"PRLA",2020,6,NA,NA,NA,8.90138968240632,8.33637371870274,5.13270542765922,30.3119881806669,2018-12-04 16:42:00,NA,0.3547,NA,NA,NA
"PRLA",2020,6,NA,NA,NA,8.90138968240632,8.33637371870274,5.13270542765922,30.3119881806669,2019-07-01 14:53:00,NA,NA,1.7878,0.094,NA
"PRLA",2020,6,NA,NA,NA,8.90138968240632,8.33637371870274,5.13270542765922,30.3119881806669,2019-08-06 15:55:00,NA,0.352,2.5827,NA,NA
"PRLA",2020,6,NA,NA,NA,8.90138968240632,8.33637371870274,5.13270542765922,30.3119881806669,2019-09-04 16:00:00,NA,0.37395,0.394,NA,0.6754
"PRLA",2020,6,NA,NA,NA,8.90138968240632,8.33637371870274,5.13270542765922,30.3119881806669,2019-10-16 17:05:00,NA,NA,0.0903,0.124,NA
"PRLA",2020,6,NA,NA,NA,8.90138968240632,8.33637371870274,5.13270542765922,30.3119881806669,2019-12-04 17:40:00,2.678,0.191,0.0968,0.15315,0.2893
"PRLA",2020,6,NA,NA,NA,8.90138968240632,8.33637371870274,5.13270542765922,30.3119881806669,2020-01-09 15:12:00,NA,0.358,NA,NA,NA
"PRLA",2020,6,NA,NA,NA,8.90138968240632,8.33637371870274,5.13270542765922,30.3119881806669,2020-02-11 15:50:00,NA,NA,NA,NA,0.2395
"PRLA",2020,6,NA,NA,NA,8.90138968240632,8.33637371870274,5.13270542765922,30.3119881806669,2020-03-10 16:15:00,NA,0.31,0.192,0.2536,0.1606
"PRLA",2020,6,NA,NA,NA,8.90138968240632,8.33637371870274,5.13270542765922,30.3119881806669,2020-06-09 15:35:00,NA,0.2808,NA,NA,NA
"PRLA",2020,6,NA,NA,NA,8.90138968240632,8.33637371870274,5.13270542765922,30.3119881806669,2020-06-30 15:22:00,NA,0.4063,0.0066,NA,NA
"PRLA",2020,6,NA,NA,NA,8.90138968240632,8.33637371870274,5.13270542765922,30.3119881806669,2020-08-04 15:07:00,NA,NA,0.119,NA,0.0013
"PRLA",2020,6,NA,NA,NA,8.90138968240632,8.33637371870274,5.13270542765922,30.3119881806669,2020-09-02 13:27:00,NA,NA,0.0955,NA,NA
"PRLA",2020,6,NA,NA,NA,8.90138968240632,8.33637371870274,5.13270542765922,30.3119881806669,2021-01-07 16:08:00,4,0.2441,NA,0.0156,NA
"PRLA",2020,6,NA,NA,NA,8.90138968240632,8.33637371870274,5.13270542765922,30.3119881806669,2021-02-02 17:15:00,NA,NA,NA,NA,3e-04
"PRLA",2020,6,NA,NA,NA,8.90138968240632,8.33637371870274,5.13270542765922,30.3119881806669,2021-08-03 15:38:00,4.936,NA,NA,0.0445,NA
"PRLA",2020,6,NA,NA,NA,8.90138968240632,8.33637371870274,5.13270542765922,30.3119881806669,2021-10-12 13:33:00,NA,NA,NA,0.0041,NA
"PRLA",2020,6,NA,NA,NA,8.90138968240632,8.33637371870274,5.13270542765922,30.3119881806669,2022-01-04 16:53:00,NA,0.2281,NA,NA,NA
"PRLA",2020,6,NA,NA,NA,8.90138968240632,8.33637371870274,5.13270542765922,30.3119881806669,2022-02-08 17:15:00,5.818,0.2883,0.9667,NA,0.0042
"PRLA",2020,6,NA,NA,NA,8.90138968240632,8.33637371870274,5.13270542765922,30.3119881806669,2022-03-08 16:30:00,NA,NA,0.1961,0.0038,NA
"PRLA",2020,6,NA,NA,NA,8.90138968240632,8.33637371870274,5.13270542765922,30.3119881806669,2022-04-26 15:29:00,NA,NA,0.0078,NA,NA
"PRLA",2020,6,NA,NA,NA,8.90138968240632,8.33637371870274,5.13270542765922,30.3119881806669,2022-06-27 14:56:00,NA,0.266,NA,NA,4e-04
"PRLA",2020,6,NA,NA,NA,8.90138968240632,8.33637371870274,5.13270542765922,30.3119881806669,2022-07-12 13:28:00,NA,0.35,NA,0.0479,NA
"PRLA",2020,6,NA,NA,NA,8.90138968240632,8.33637371870274,5.13270542765922,30.3119881806669,2022-09-06 14:44:00,NA,NA,0.0157,NA,NA
"PRLA",2020,6,NA,NA,NA,8.90138968240632,8.33637371870274,5.13270542765922,30.3119881806669,2022-10-18 15:41:00,NA,NA,NA,0.004,NA
"PRLA",2020,6,NA,NA,NA,8.90138968240632,8.33637371870274,5.13270542765922,30.3119881806669,2022-11-01 16:08:00,NA,0.1874,NA,NA,NA
"PRLA",2020,6,NA,NA,NA,8.90138968240632,8.33637371870274,5.13270542765922,30.3119881806669,2022-11-29 18:26:00,NA,NA,0.1655,NA,NA
"PRLA",2020,6,NA,NA,NA,8.90138968240632,8.33637371870274,5.13270542765922,30.3119881806669,2023-02-07 16:40:00,6.841,NA,NA,0.1513,NA
"PRLA",2020,6,NA,NA,NA,8.90138968240632,8.33637371870274,5.13270542765922,30.3119881806669,2023-03-20 16:29:00,7.821,0.4191,NA,NA,NA
"PRLA",2020,6,NA,NA,NA,8.90138968240632,8.33637371870274,5.13270542765922,30.3119881806669,2023-05-16 15:30:00,NA,0.156,NA,NA,NA
